ALMACEN,SHIPTO,DIA,MES,A¥O,ARTICULO,DISPONIBLE
99-BODEGA,M3033032,26,12,2025,32767,11
99-BODEGA,M3033032,26,12,2025,32927,2
99-BODEGA,M3033032,26,12,2025,33116,1
99-BODEGA,M3033032,26,12,2025,33172,2
99-BODEGA,M3033032,26,12,2025,33386,13
99-BODEGA,M3033032,26,12,2025,33403,3
99-BODEGA,M3033032,26,12,2025,33445,1
99-BODEGA,M3033032,26,12,2025,33533,2
99-BODEGA,M3033032,26,12,2025,33572,17
99-BODEGA,M3033032,26,12,2025,33576,8
99-BODEGA,M3033032,26,12,2025,33585,5
99-BODEGA,M3033032,26,12,2025,33589,3
99-BODEGA,M3033032,26,12,2025,33601,1
99-BODEGA,M3033032,26,12,2025,33611,6
99-BODEGA,M3033032,26,12,2025,33774,1
99-BODEGA,M3033032,26,12,2025,33809,5
99-BODEGA,M3033032,26,12,2025,33910,2
99-BODEGA,M3033032,26,12,2025,33970,1
99-BODEGA,M3033032,26,12,2025,33985,2
99-BODEGA,M3033032,26,12,2025,34011,1
99-BODEGA,M3033032,26,12,2025,34031,6
99-BODEGA,M3033032,26,12,2025,34102,15
99-BODEGA,M3033032,26,12,2025,34143,1
99-BODEGA,M3033032,26,12,2025,34159,2
99-BODEGA,M3033032,26,12,2025,34213,4
99-BODEGA,M3033032,26,12,2025,34256,11
99-BODEGA,M3033032,26,12,2025,34335,25
99-BODEGA,M3033032,26,12,2025,34457,1
99-BODEGA,M3033032,26,12,2025,34591,29
99-BODEGA,M3033032,26,12,2025,34634,7
99-BODEGA,M3033032,26,12,2025,34684,1
99-BODEGA,M3033032,26,12,2025,34695,5
99-BODEGA,M3033032,26,12,2025,34746,1
99-BODEGA,M3033032,26,12,2025,34883,4
99-BODEGA,M3033032,26,12,2025,34941,2
99-BODEGA,M3033032,26,12,2025,34965,3
99-BODEGA,M3033032,26,12,2025,34969,1
99-BODEGA,M3033032,26,12,2025,35260,12
99-BODEGA,M3033032,26,12,2025,35349,1
99-BODEGA,M3033032,26,12,2025,35437,15
99-BODEGA,M3033032,26,12,2025,35466,1
99-BODEGA,M3033032,26,12,2025,35477,16
99-BODEGA,M3033032,26,12,2025,35542,26
99-BODEGA,M3033032,26,12,2025,35626,2
99-BODEGA,M3033032,26,12,2025,35634,6
99-BODEGA,M3033032,26,12,2025,35649,46
99-BODEGA,M3033032,26,12,2025,35654,1
99-BODEGA,M3033032,26,12,2025,35664,6
99-BODEGA,M3033032,26,12,2025,35666,1
99-BODEGA,M3033032,26,12,2025,35705,10
99-BODEGA,M3033032,26,12,2025,35787,8
99-BODEGA,M3033032,26,12,2025,35841,1
99-BODEGA,M3033032,26,12,2025,35911,11
99-BODEGA,M3033032,26,12,2025,35915,8
99-BODEGA,M3033032,26,12,2025,36022,1
99-BODEGA,M3033032,26,12,2025,36038,1
99-BODEGA,M3033032,26,12,2025,36160,1
99-BODEGA,M3033032,26,12,2025,36210,1
99-BODEGA,M3033032,26,12,2025,36251,16
99-BODEGA,M3033032,26,12,2025,36286,3
99-BODEGA,M3033032,26,12,2025,36288,4
99-BODEGA,M3033032,26,12,2025,36339,4
99-BODEGA,M3033032,26,12,2025,36344,1
99-BODEGA,M3033032,26,12,2025,36349,42
99-BODEGA,M3033032,26,12,2025,36365,9
99-BODEGA,M3033032,26,12,2025,36385,1
99-BODEGA,M3033032,26,12,2025,36394,1
99-BODEGA,M3033032,26,12,2025,36429,42
99-BODEGA,M3033032,26,12,2025,36466,15
99-BODEGA,M3033032,26,12,2025,36492,5
99-BODEGA,M3033032,26,12,2025,36530,4
99-BODEGA,M3033032,26,12,2025,36543,1
99-BODEGA,M3033032,26,12,2025,36587,1
99-BODEGA,M3033032,26,12,2025,36614,1
99-BODEGA,M3033032,26,12,2025,36740,7
99-BODEGA,M3033032,26,12,2025,36755,4
99-BODEGA,M3033032,26,12,2025,36773,4
99-BODEGA,M3033032,26,12,2025,36830,3
99-BODEGA,M3033032,26,12,2025,36849,1
99-BODEGA,M3033032,26,12,2025,36986,1
99-BODEGA,M3033032,26,12,2025,36993,2
99-BODEGA,M3033032,26,12,2025,37047,1
99-BODEGA,M3033032,26,12,2025,37073,6
99-BODEGA,M3033032,26,12,2025,37108,9
99-BODEGA,M3033032,26,12,2025,37137,2
99-BODEGA,M3033032,26,12,2025,37288,1
99-BODEGA,M3033032,26,12,2025,37324,12
99-BODEGA,M3033032,26,12,2025,37337,5
99-BODEGA,M3033032,26,12,2025,37367,2
99-BODEGA,M3033032,26,12,2025,37495,1
99-BODEGA,M3033032,26,12,2025,37542,4
99-BODEGA,M3033032,26,12,2025,37549,2
99-BODEGA,M3033032,26,12,2025,37567,31
99-BODEGA,M3033032,26,12,2025,37580,32
99-BODEGA,M3033032,26,12,2025,37625,1
99-BODEGA,M3033032,26,12,2025,37647,41
99-BODEGA,M3033032,26,12,2025,37675,2
99-BODEGA,M3033032,26,12,2025,37751,3
99-BODEGA,M3033032,26,12,2025,37853,4
99-BODEGA,M3033032,26,12,2025,37856,1
99-BODEGA,M3033032,26,12,2025,37881,21
99-BODEGA,M3033032,26,12,2025,37910,28
99-BODEGA,M3033032,26,12,2025,38057,3
99-BODEGA,M3033032,26,12,2025,38179,9
99-BODEGA,M3033032,26,12,2025,38335,27
99-BODEGA,M3033032,26,12,2025,38417,3
99-BODEGA,M3033032,26,12,2025,38545,1
99-BODEGA,M3033032,26,12,2025,38593,60
99-BODEGA,M3033032,26,12,2025,38635,3
99-BODEGA,M3033032,26,12,2025,38645,7
99-BODEGA,M3033032,26,12,2025,38647,11
99-BODEGA,M3033032,26,12,2025,38727,123
99-BODEGA,M3033032,26,12,2025,38846,1
99-BODEGA,M3033032,26,12,2025,38937,8
99-BODEGA,M3033032,26,12,2025,38951,2
99-BODEGA,M3033032,26,12,2025,38984,35
99-BODEGA,M3033032,26,12,2025,39056,8
99-BODEGA,M3033032,26,12,2025,39135,1
99-BODEGA,M3033032,26,12,2025,39138,2
99-BODEGA,M3033032,26,12,2025,39174,1
99-BODEGA,M3033032,26,12,2025,39319,12
99-BODEGA,M3033032,26,12,2025,39347,2
99-BODEGA,M3033032,26,12,2025,39527,2
99-BODEGA,M3033032,26,12,2025,39532,2
99-BODEGA,M3033032,26,12,2025,39562,2
99-BODEGA,M3033032,26,12,2025,39596,1
99-BODEGA,M3033032,26,12,2025,39661,2
99-BODEGA,M3033032,26,12,2025,39679,5
99-BODEGA,M3033032,26,12,2025,39694,4
99-BODEGA,M3033032,26,12,2025,39719,3
99-BODEGA,M3033032,26,12,2025,39745,24
99-BODEGA,M3033032,26,12,2025,39833,16
99-BODEGA,M3033032,26,12,2025,39895,16
99-BODEGA,M3033032,26,12,2025,39974,58
99-BODEGA,M3033032,26,12,2025,39978,1
99-BODEGA,M3033032,26,12,2025,40030,1
99-BODEGA,M3033032,26,12,2025,40065,11
99-BODEGA,M3033032,26,12,2025,40204,52
99-BODEGA,M3033032,26,12,2025,40205,1
99-BODEGA,M3033032,26,12,2025,40312,2
99-BODEGA,M3033032,26,12,2025,40410,16
99-BODEGA,M3033032,26,12,2025,40421,2
99-BODEGA,M3033032,26,12,2025,40571,2
99-BODEGA,M3033032,26,12,2025,40750,3
99-BODEGA,M3033032,26,12,2025,40788,22
99-BODEGA,M3033032,26,12,2025,40815,2
99-BODEGA,M3033032,26,12,2025,40855,1
99-BODEGA,M3033032,26,12,2025,40877,37
99-BODEGA,M3033032,26,12,2025,40907,1
99-BODEGA,M3033032,26,12,2025,40964,10
99-BODEGA,M3033032,26,12,2025,41047,2
99-BODEGA,M3033032,26,12,2025,41316,27
99-BODEGA,M3033032,26,12,2025,41366,10
99-BODEGA,M3033032,26,12,2025,41424,9
99-BODEGA,M3033032,26,12,2025,41480,3
99-BODEGA,M3033032,26,12,2025,41581,89
99-BODEGA,M3033032,26,12,2025,41656,1
99-BODEGA,M3033032,26,12,2025,41671,1
99-BODEGA,M3033032,26,12,2025,42091,4
99-BODEGA,M3033032,26,12,2025,42213,2
99-BODEGA,M3033032,26,12,2025,42263,4
99-BODEGA,M3033032,26,12,2025,42347,17
99-BODEGA,M3033032,26,12,2025,42377,3
99-BODEGA,M3033032,26,12,2025,42495,2
99-BODEGA,M3033032,26,12,2025,42510,1
99-BODEGA,M3033032,26,12,2025,42524,1
99-BODEGA,M3033032,26,12,2025,42604,12
99-BODEGA,M3033032,26,12,2025,42717,6
99-BODEGA,M3033032,26,12,2025,43025,4
99-BODEGA,M3033032,26,12,2025,43238,3
99-BODEGA,M3033032,26,12,2025,43441,17
99-BODEGA,M3033032,26,12,2025,43501,1
99-BODEGA,M3033032,26,12,2025,43527,24
99-BODEGA,M3033032,26,12,2025,43840,29
99-BODEGA,M3033032,26,12,2025,43880,7
99-BODEGA,M3033032,26,12,2025,43996,9
99-BODEGA,M3033032,26,12,2025,44092,2
99-BODEGA,M3033032,26,12,2025,44124,4
99-BODEGA,M3033032,26,12,2025,44329,4
99-BODEGA,M3033032,26,12,2025,44339,1
99-BODEGA,M3033032,26,12,2025,44340,2
99-BODEGA,M3033032,26,12,2025,44403,18
99-BODEGA,M3033032,26,12,2025,44456,5
99-BODEGA,M3033032,26,12,2025,44701,10
99-BODEGA,M3033032,26,12,2025,44835,80
99-BODEGA,M3033032,26,12,2025,44847,29
99-BODEGA,M3033032,26,12,2025,44941,107
99-BODEGA,M3033032,26,12,2025,45322,8
99-BODEGA,M3033032,26,12,2025,45468,154
99-BODEGA,M3033032,26,12,2025,45481,4
99-BODEGA,M3033032,26,12,2025,45602,1
99-BODEGA,M3033032,26,12,2025,45779,48
99-BODEGA,M3033032,26,12,2025,45806,1
99-BODEGA,M3033032,26,12,2025,45895,2
99-BODEGA,M3033032,26,12,2025,46009,4
99-BODEGA,M3033032,26,12,2025,46695,1
99-BODEGA,M3033032,26,12,2025,46845,1
99-BODEGA,M3033032,26,12,2025,47115,2
99-BODEGA,M3033032,26,12,2025,47250,1
99-BODEGA,M3033032,26,12,2025,47396,1
99-BODEGA,M3033032,26,12,2025,47563,4
99-BODEGA,M3033032,26,12,2025,47962,1
99-BODEGA,M3033032,26,12,2025,47973,4
99-BODEGA,M3033032,26,12,2025,48268,37
99-BODEGA,M3033032,26,12,2025,48374,2
99-BODEGA,M3033032,26,12,2025,48403,4
99-BODEGA,M3033032,26,12,2025,48444,3
99-BODEGA,M3033032,26,12,2025,48523,13
99-BODEGA,M3033032,26,12,2025,48686,28
99-BODEGA,M3033032,26,12,2025,48785,1
99-BODEGA,M3033032,26,12,2025,49186,22
99-BODEGA,M3033032,26,12,2025,49333,16
99-BODEGA,M3033032,26,12,2025,49510,4
99-BODEGA,M3033032,26,12,2025,49521,12
99-BODEGA,M3033032,26,12,2025,49635,15
99-BODEGA,M3033032,26,12,2025,49667,1
99-BODEGA,M3033032,26,12,2025,49739,4
99-BODEGA,M3033032,26,12,2025,49941,3
99-BODEGA,M3033032,26,12,2025,50098,42
99-BODEGA,M3033032,26,12,2025,50114,46
99-BODEGA,M3033032,26,12,2025,50124,10
99-BODEGA,M3033032,26,12,2025,50157,1
99-BODEGA,M3033032,26,12,2025,50203,1
99-BODEGA,M3033032,26,12,2025,50246,1
99-BODEGA,M3033032,26,12,2025,50355,2
99-BODEGA,M3033032,26,12,2025,50575,1
99-BODEGA,M3033032,26,12,2025,50627,5
99-BODEGA,M3033032,26,12,2025,50677,4
99-BODEGA,M3033032,26,12,2025,50734,4
99-BODEGA,M3033032,26,12,2025,50779,24
99-BODEGA,M3033032,26,12,2025,50821,253
99-BODEGA,M3033032,26,12,2025,50903,4
99-BODEGA,M3033032,26,12,2025,50950,3
99-BODEGA,M3033032,26,12,2025,51598,35
99-BODEGA,M3033032,26,12,2025,51738,30
99-BODEGA,M3033032,26,12,2025,51810,4
99-BODEGA,M3033032,26,12,2025,52183,1
99-BODEGA,M3033032,26,12,2025,52243,47
99-BODEGA,M3033032,26,12,2025,52303,6
99-BODEGA,M3033032,26,12,2025,52347,46
99-BODEGA,M3033032,26,12,2025,52431,3
99-BODEGA,M3033032,26,12,2025,52433,46
99-BODEGA,M3033032,26,12,2025,52497,5
99-BODEGA,M3033032,26,12,2025,52571,2
99-BODEGA,M3033032,26,12,2025,52587,30
99-BODEGA,M3033032,26,12,2025,52862,162
99-BODEGA,M3033032,26,12,2025,52872,12
99-BODEGA,M3033032,26,12,2025,53102,18
99-BODEGA,M3033032,26,12,2025,53186,2
99-BODEGA,M3033032,26,12,2025,53290,1
99-BODEGA,M3033032,26,12,2025,53322,10
99-BODEGA,M3033032,26,12,2025,53324,2
99-BODEGA,M3033032,26,12,2025,53607,1
99-BODEGA,M3033032,26,12,2025,53738,42
99-BODEGA,M3033032,26,12,2025,53849,25
99-BODEGA,M3033032,26,12,2025,53971,2
99-BODEGA,M3033032,26,12,2025,54029,1
99-BODEGA,M3033032,26,12,2025,54053,1
99-BODEGA,M3033032,26,12,2025,54082,3
99-BODEGA,M3033032,26,12,2025,54211,2
99-BODEGA,M3033032,26,12,2025,54329,4
99-BODEGA,M3033032,26,12,2025,54699,1
99-BODEGA,M3033032,26,12,2025,55073,55
99-BODEGA,M3033032,26,12,2025,55079,37
99-BODEGA,M3033032,26,12,2025,55458,51
99-BODEGA,M3033032,26,12,2025,55817,1
99-BODEGA,M3033032,26,12,2025,55942,4
99-BODEGA,M3033032,26,12,2025,56022,1
99-BODEGA,M3033032,26,12,2025,56199,6
99-BODEGA,M3033032,26,12,2025,56201,1
99-BODEGA,M3033032,26,12,2025,56242,4
99-BODEGA,M3033032,26,12,2025,56400,2
99-BODEGA,M3033032,26,12,2025,56522,43
99-BODEGA,M3033032,26,12,2025,56770,34
99-BODEGA,M3033032,26,12,2025,56955,5
99-BODEGA,M3033032,26,12,2025,57304,3
99-BODEGA,M3033032,26,12,2025,57307,6
99-BODEGA,M3033032,26,12,2025,57648,15
99-BODEGA,M3033032,26,12,2025,57922,1
99-BODEGA,M3033032,26,12,2025,58028,2
99-BODEGA,M3033032,26,12,2025,58109,25
99-BODEGA,M3033032,26,12,2025,58193,64
99-BODEGA,M3033032,26,12,2025,58346,43
99-BODEGA,M3033032,26,12,2025,58541,2
99-BODEGA,M3033032,26,12,2025,58668,60
99-BODEGA,M3033032,26,12,2025,58689,12
99-BODEGA,M3033032,26,12,2025,58787,8
99-BODEGA,M3033032,26,12,2025,58935,7
99-BODEGA,M3033032,26,12,2025,58949,2
99-BODEGA,M3033032,26,12,2025,58999,3
99-BODEGA,M3033032,26,12,2025,59350,1
99-BODEGA,M3033032,26,12,2025,59363,1
99-BODEGA,M3033032,26,12,2025,59496,96
99-BODEGA,M3033032,26,12,2025,59525,13
99-BODEGA,M3033032,26,12,2025,59548,2
99-BODEGA,M3033032,26,12,2025,59673,1
99-BODEGA,M3033032,26,12,2025,59751,2
99-BODEGA,M3033032,26,12,2025,59755,27
99-BODEGA,M3033032,26,12,2025,59835,88
99-BODEGA,M3033032,26,12,2025,59865,17
99-BODEGA,M3033032,26,12,2025,59874,16
99-BODEGA,M3033032,26,12,2025,59876,4
99-BODEGA,M3033032,26,12,2025,60060,6
99-BODEGA,M3033032,26,12,2025,60162,1
99-BODEGA,M3033032,26,12,2025,60225,7
99-BODEGA,M3033032,26,12,2025,60363,1
99-BODEGA,M3033032,26,12,2025,60675,1
99-BODEGA,M3033032,26,12,2025,60932,79
99-BODEGA,M3033032,26,12,2025,61310,96
99-BODEGA,M3033032,26,12,2025,61319,2
99-BODEGA,M3033032,26,12,2025,61368,4
99-BODEGA,M3033032,26,12,2025,61456,40
99-BODEGA,M3033032,26,12,2025,61737,104
99-BODEGA,M3033032,26,12,2025,61739,84
99-BODEGA,M3033032,26,12,2025,61764,4
99-BODEGA,M3033032,26,12,2025,61899,1
99-BODEGA,M3033032,26,12,2025,61990,1
99-BODEGA,M3033032,26,12,2025,62015,4
99-BODEGA,M3033032,26,12,2025,62101,1
99-BODEGA,M3033032,26,12,2025,62112,12
99-BODEGA,M3033032,26,12,2025,62129,3
99-BODEGA,M3033032,26,12,2025,62273,34
99-BODEGA,M3033032,26,12,2025,62703,45
99-BODEGA,M3033032,26,12,2025,62794,9
99-BODEGA,M3033032,26,12,2025,63010,4
99-BODEGA,M3033032,26,12,2025,63019,16
99-BODEGA,M3033032,26,12,2025,63049,9
99-BODEGA,M3033032,26,12,2025,63159,13
99-BODEGA,M3033032,26,12,2025,63183,12
99-BODEGA,M3033032,26,12,2025,63256,34
99-BODEGA,M3033032,26,12,2025,63356,1
99-BODEGA,M3033032,26,12,2025,63392,2
99-BODEGA,M3033032,26,12,2025,63420,4
99-BODEGA,M3033032,26,12,2025,63519,2
99-BODEGA,M3033032,26,12,2025,63647,1
99-BODEGA,M3033032,26,12,2025,63681,50
99-BODEGA,M3033032,26,12,2025,63776,1
99-BODEGA,M3033032,26,12,2025,63794,4
99-BODEGA,M3033032,26,12,2025,64055,1
99-BODEGA,M3033032,26,12,2025,64189,11
99-BODEGA,M3033032,26,12,2025,64195,2
99-BODEGA,M3033032,26,12,2025,64273,48
99-BODEGA,M3033032,26,12,2025,64316,2
99-BODEGA,M3033032,26,12,2025,64321,8
99-BODEGA,M3033032,26,12,2025,64332,19
99-BODEGA,M3033032,26,12,2025,64364,23
99-BODEGA,M3033032,26,12,2025,64405,2
99-BODEGA,M3033032,26,12,2025,64501,36
99-BODEGA,M3033032,26,12,2025,64557,4
99-BODEGA,M3033032,26,12,2025,64570,4
99-BODEGA,M3033032,26,12,2025,64690,37
99-BODEGA,M3033032,26,12,2025,64691,20
99-BODEGA,M3033032,26,12,2025,64709,8
99-BODEGA,M3033032,26,12,2025,64765,1
99-BODEGA,M3033032,26,12,2025,64811,1
99-BODEGA,M3033032,26,12,2025,65138,1
99-BODEGA,M3033032,26,12,2025,65230,4
99-BODEGA,M3033032,26,12,2025,65269,147
99-BODEGA,M3033032,26,12,2025,65289,3
99-BODEGA,M3033032,26,12,2025,65323,16
99-BODEGA,M3033032,26,12,2025,65464,2
99-BODEGA,M3033032,26,12,2025,65681,24
99-BODEGA,M3033032,26,12,2025,65907,8
99-BODEGA,M3033032,26,12,2025,65944,2
99-BODEGA,M3033032,26,12,2025,65990,1
99-BODEGA,M3033032,26,12,2025,65995,21
99-BODEGA,M3033032,26,12,2025,65998,4
99-BODEGA,M3033032,26,12,2025,66073,1
99-BODEGA,M3033032,26,12,2025,66206,66
99-BODEGA,M3033032,26,12,2025,66255,14
99-BODEGA,M3033032,26,12,2025,66531,9
99-BODEGA,M3033032,26,12,2025,66539,12
99-BODEGA,M3033032,26,12,2025,66985,15
99-BODEGA,M3033032,26,12,2025,67042,174
99-BODEGA,M3033032,26,12,2025,67114,44
99-BODEGA,M3033032,26,12,2025,67118,5
99-BODEGA,M3033032,26,12,2025,67179,3
99-BODEGA,M3033032,26,12,2025,67195,1
99-BODEGA,M3033032,26,12,2025,67251,1
99-BODEGA,M3033032,26,12,2025,67256,5
99-BODEGA,M3033032,26,12,2025,67326,4
99-BODEGA,M3033032,26,12,2025,67423,2
99-BODEGA,M3033032,26,12,2025,68242,22
99-BODEGA,M3033032,26,12,2025,68284,27
99-BODEGA,M3033032,26,12,2025,68329,2
99-BODEGA,M3033032,26,12,2025,68386,18
99-BODEGA,M3033032,26,12,2025,68420,3
99-BODEGA,M3033032,26,12,2025,68498,2
99-BODEGA,M3033032,26,12,2025,68599,1
99-BODEGA,M3033032,26,12,2025,68605,2
99-BODEGA,M3033032,26,12,2025,68638,1
99-BODEGA,M3033032,26,12,2025,68691,4
99-BODEGA,M3033032,26,12,2025,68983,2
99-BODEGA,M3033032,26,12,2025,69099,19
99-BODEGA,M3033032,26,12,2025,69185,12
99-BODEGA,M3033032,26,12,2025,69317,4
99-BODEGA,M3033032,26,12,2025,69680,1
99-BODEGA,M3033032,26,12,2025,69693,4
99-BODEGA,M3033032,26,12,2025,69713,22
99-BODEGA,M3033032,26,12,2025,69948,18
99-BODEGA,M3033032,26,12,2025,70164,8
99-BODEGA,M3033032,26,12,2025,70392,3
99-BODEGA,M3033032,26,12,2025,70511,1
99-BODEGA,M3033032,26,12,2025,70539,8
99-BODEGA,M3033032,26,12,2025,70667,1
99-BODEGA,M3033032,26,12,2025,70772,5
99-BODEGA,M3033032,26,12,2025,71282,8
99-BODEGA,M3033032,26,12,2025,71447,23
99-BODEGA,M3033032,26,12,2025,71576,1
99-BODEGA,M3033032,26,12,2025,71715,2
99-BODEGA,M3033032,26,12,2025,71892,1
99-BODEGA,M3033032,26,12,2025,71991,8
99-BODEGA,M3033032,26,12,2025,72175,1
99-BODEGA,M3033032,26,12,2025,72204,16
99-BODEGA,M3033032,26,12,2025,72281,2
99-BODEGA,M3033032,26,12,2025,72498,1
99-BODEGA,M3033032,26,12,2025,72714,2
99-BODEGA,M3033032,26,12,2025,72961,5
99-BODEGA,M3033032,26,12,2025,72994,8
99-BODEGA,M3033032,26,12,2025,73058,273
99-BODEGA,M3033032,26,12,2025,73090,4
99-BODEGA,M3033032,26,12,2025,73361,17
99-BODEGA,M3033032,26,12,2025,73566,2
99-BODEGA,M3033032,26,12,2025,73606,3
99-BODEGA,M3033032,26,12,2025,73621,33
99-BODEGA,M3033032,26,12,2025,73989,4
99-BODEGA,M3033032,26,12,2025,74180,1
99-BODEGA,M3033032,26,12,2025,74493,2
99-BODEGA,M3033032,26,12,2025,74746,20
99-BODEGA,M3033032,26,12,2025,74954,14
99-BODEGA,M3033032,26,12,2025,74995,4
99-BODEGA,M3033032,26,12,2025,75109,6
99-BODEGA,M3033032,26,12,2025,75319,17
99-BODEGA,M3033032,26,12,2025,75453,1
99-BODEGA,M3033032,26,12,2025,75495,8
99-BODEGA,M3033032,26,12,2025,75496,12
99-BODEGA,M3033032,26,12,2025,75509,1
99-BODEGA,M3033032,26,12,2025,75567,7
99-BODEGA,M3033032,26,12,2025,75680,3
99-BODEGA,M3033032,26,12,2025,75895,41
99-BODEGA,M3033032,26,12,2025,75932,5
99-BODEGA,M3033032,26,12,2025,76143,1
99-BODEGA,M3033032,26,12,2025,76178,37
99-BODEGA,M3033032,26,12,2025,76200,1
99-BODEGA,M3033032,26,12,2025,76297,2
99-BODEGA,M3033032,26,12,2025,76357,11
99-BODEGA,M3033032,26,12,2025,76760,5
99-BODEGA,M3033032,26,12,2025,76774,18
99-BODEGA,M3033032,26,12,2025,76789,6
99-BODEGA,M3033032,26,12,2025,76923,4
99-BODEGA,M3033032,26,12,2025,77010,326
99-BODEGA,M3033032,26,12,2025,77050,3
99-BODEGA,M3033032,26,12,2025,77474,1
99-BODEGA,M3033032,26,12,2025,77517,1
99-BODEGA,M3033032,26,12,2025,77650,2
99-BODEGA,M3033032,26,12,2025,77658,15
99-BODEGA,M3033032,26,12,2025,78074,4
99-BODEGA,M3033032,26,12,2025,78075,40
99-BODEGA,M3033032,26,12,2025,78156,4
99-BODEGA,M3033032,26,12,2025,78163,8
99-BODEGA,M3033032,26,12,2025,78261,1
99-BODEGA,M3033032,26,12,2025,78303,3
99-BODEGA,M3033032,26,12,2025,78390,3
99-BODEGA,M3033032,26,12,2025,78531,28
99-BODEGA,M3033032,26,12,2025,78687,11
99-BODEGA,M3033032,26,12,2025,78804,18
99-BODEGA,M3033032,26,12,2025,78962,1
99-BODEGA,M3033032,26,12,2025,78976,1
99-BODEGA,M3033032,26,12,2025,79184,1
99-BODEGA,M3033032,26,12,2025,79230,1
99-BODEGA,M3033032,26,12,2025,79250,4
99-BODEGA,M3033032,26,12,2025,79266,6
99-BODEGA,M3033032,26,12,2025,79406,2
99-BODEGA,M3033032,26,12,2025,79600,3
99-BODEGA,M3033032,26,12,2025,79673,2
99-BODEGA,M3033032,26,12,2025,79813,18
99-BODEGA,M3033032,26,12,2025,79851,4
99-BODEGA,M3033032,26,12,2025,80011,2
99-BODEGA,M3033032,26,12,2025,80033,7
99-BODEGA,M3033032,26,12,2025,80052,1
99-BODEGA,M3033032,26,12,2025,80091,6
99-BODEGA,M3033032,26,12,2025,80364,1
99-BODEGA,M3033032,26,12,2025,80398,3
99-BODEGA,M3033032,26,12,2025,80927,1
99-BODEGA,M3033032,26,12,2025,80985,3
99-BODEGA,M3033032,26,12,2025,81243,10
99-BODEGA,M3033032,26,12,2025,81266,1
99-BODEGA,M3033032,26,12,2025,81326,1
99-BODEGA,M3033032,26,12,2025,81751,1
99-BODEGA,M3033032,26,12,2025,81985,1
99-BODEGA,M3033032,26,12,2025,82050,1
99-BODEGA,M3033032,26,12,2025,82059,7
99-BODEGA,M3033032,26,12,2025,82315,6
99-BODEGA,M3033032,26,12,2025,82466,17
99-BODEGA,M3033032,26,12,2025,82636,2
99-BODEGA,M3033032,26,12,2025,82637,4
99-BODEGA,M3033032,26,12,2025,82782,1
99-BODEGA,M3033032,26,12,2025,82941,3
99-BODEGA,M3033032,26,12,2025,82963,3
99-BODEGA,M3033032,26,12,2025,82966,1
99-BODEGA,M3033032,26,12,2025,83286,8
99-BODEGA,M3033032,26,12,2025,83425,7
99-BODEGA,M3033032,26,12,2025,83708,1
99-BODEGA,M3033032,26,12,2025,83857,1
99-BODEGA,M3033032,26,12,2025,83997,1
99-BODEGA,M3033032,26,12,2025,84178,9
99-BODEGA,M3033032,26,12,2025,84454,7
99-BODEGA,M3033032,26,12,2025,84779,2
99-BODEGA,M3033032,26,12,2025,84889,1
99-BODEGA,M3033032,26,12,2025,84944,1
99-BODEGA,M3033032,26,12,2025,85528,8
99-BODEGA,M3033032,26,12,2025,85586,11
99-BODEGA,M3033032,26,12,2025,85776,8
99-BODEGA,M3033032,26,12,2025,85885,2
99-BODEGA,M3033032,26,12,2025,85914,8
99-BODEGA,M3033032,26,12,2025,86389,1
99-BODEGA,M3033032,26,12,2025,86391,3
99-BODEGA,M3033032,26,12,2025,86594,8
99-BODEGA,M3033032,26,12,2025,86626,1
99-BODEGA,M3033032,26,12,2025,86927,3
99-BODEGA,M3033032,26,12,2025,87129,2
99-BODEGA,M3033032,26,12,2025,87162,6
99-BODEGA,M3033032,26,12,2025,87325,4
99-BODEGA,M3033032,26,12,2025,87448,9
99-BODEGA,M3033032,26,12,2025,87449,2
99-BODEGA,M3033032,26,12,2025,87490,7
99-BODEGA,M3033032,26,12,2025,87707,1
99-BODEGA,M3033032,26,12,2025,87996,2
99-BODEGA,M3033032,26,12,2025,88423,1
99-BODEGA,M3033032,26,12,2025,88507,73
99-BODEGA,M3033032,26,12,2025,88558,3
99-BODEGA,M3033032,26,12,2025,88612,2
99-BODEGA,M3033032,26,12,2025,88846,3
99-BODEGA,M3033032,26,12,2025,89015,66
99-BODEGA,M3033032,26,12,2025,89218,1
99-BODEGA,M3033032,26,12,2025,89554,34
99-BODEGA,M3033032,26,12,2025,89596,89
99-BODEGA,M3033032,26,12,2025,89637,2
99-BODEGA,M3033032,26,12,2025,89654,1
99-BODEGA,M3033032,26,12,2025,89725,1
99-BODEGA,M3033032,26,12,2025,89861,161
99-BODEGA,M3033032,26,12,2025,89911,6
99-BODEGA,M3033032,26,12,2025,89922,7
99-BODEGA,M3033032,26,12,2025,89989,10
99-BODEGA,M3033032,26,12,2025,90022,5
99-BODEGA,M3033032,26,12,2025,90190,4
99-BODEGA,M3033032,26,12,2025,90375,22
99-BODEGA,M3033032,26,12,2025,90382,2
99-BODEGA,M3033032,26,12,2025,90665,16
99-BODEGA,M3033032,26,12,2025,90757,4
99-BODEGA,M3033032,26,12,2025,90855,1
99-BODEGA,M3033032,26,12,2025,90999,3
99-BODEGA,M3033032,26,12,2025,91154,4
99-BODEGA,M3033032,26,12,2025,91157,1
99-BODEGA,M3033032,26,12,2025,91200,8
99-BODEGA,M3033032,26,12,2025,91209,1
99-BODEGA,M3033032,26,12,2025,91266,6
99-BODEGA,M3033032,26,12,2025,91640,17
